id,date,price,predict_price,error,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,age
3528900770,2015-04-23,710200,444541,37,4,3.0,1670,2642,2.0,0,0,3,8,1350,320,2008,0,98109,47.625,-122.375,1670,2594,7
5560000540,2014-07-23,223000,141588,36,4,2.0,1200,8470,1.0,0,0,4,7,1200,0,1961,0,98023,47.3125,-122.3125,1110,8400,54
223039254,2014-06-24,329950,209784,36,2,1.0,900,5220,1.0,0,0,4,6,900,0,1956,0,98146,47.5,-122.375,1480,6660,59
9530100921,2014-10-27,483000,306716,36,4,1.5,1220,3780,1.5,0,0,3,7,1220,0,1927,0,98107,47.65625,-122.375,1400,3185,88
114100131,2015-01-14,559950,767035,36,5,3.5,2450,8193,2.0,0,0,3,9,2450,0,2005,0,98028,47.78125,-122.25,2310,8193,10
3518000180,2014-11-20,179950,113576,36,2,1.0,1100,7323,1.0,0,0,3,7,780,320,1982,0,98023,47.28125,-122.375,1410,7227,33
9828702666,2014-07-28,507000,320848,36,4,2.25,1490,956,2.0,0,0,3,7,1020,470,2005,0,98122,47.625,-122.3125,1510,1350,10
3223039229,2014-05-27,475000,647662,36,4,3.5,3400,234352,2.0,0,0,3,8,2500,900,1991,0,98070,47.4375,-122.4375,1300,39639,24
8078550610,2015-01-20,279000,380107,36,4,2.75,2180,8475,1.0,0,0,4,7,1330,850,1987,0,98031,47.40625,-122.1875,1500,7140,28
6613000375,2015-03-17,1550000,978067,36,4,3.5,3260,5000,2.0,0,0,5,9,2630,630,1937,0,98105,47.65625,-122.25,2600,5000,78
856000985,2014-11-06,1430800,910832,36,4,2.5,2910,7364,2.0,0,0,3,10,2910,0,2003,0,98033,47.6875,-122.1875,2480,8400,12
3755100220,2014-08-19,300000,408679,36,3,1.75,1310,9761,1.0,0,0,3,7,1310,0,1967,0,98034,47.71875,-122.25,1490,9600,48
5152960330,2014-06-10,480000,656239,36,5,2.5,2732,9500,1.0,0,2,4,8,1870,862,1975,0,98003,47.34375,-122.3125,2720,10000,40
293000068,2014-06-13,556000,352762,36,3,1.75,1640,7437,1.0,0,0,3,7,1090,550,1948,0,98126,47.53125,-122.375,1640,7436,67
7238000240,2015-02-18,489000,666943,36,3,2.5,3080,5598,2.0,0,0,3,8,3080,0,2006,0,98055,47.4375,-122.1875,3080,5303,9
9211010260,2014-06-17,519000,707045,36,4,2.5,3250,4500,2.0,0,0,3,8,3250,0,2009,0,98059,47.5,-122.125,3030,4518,6
3336500190,2015-01-30,252000,344575,36,3,2.5,1670,4020,2.0,0,0,3,7,1670,0,2009,0,98118,47.53125,-122.25,1670,4020,6
1123059126,2014-07-03,554950,758442,36,3,2.5,2950,10254,2.0,0,0,3,9,2950,0,2006,0,98059,47.5,-122.125,2800,9323,9
9211000170,2014-10-08,570000,776895,36,4,2.5,3230,7187,2.0,0,0,3,9,3230,0,2008,0,98059,47.5,-122.125,2950,6537,7
7853370020,2014-10-14,591975,810688,36,3,2.75,3230,5250,2.0,0,0,3,9,2680,550,2014,0,98065,47.53125,-121.875,2710,5250,1
7661600206,2015-01-29,262000,357059,36,4,2.5,2070,8685,2.0,0,0,3,7,2070,0,2006,0,98188,47.46875,-122.25,2170,9715,9
7853280570,2014-06-04,765000,1046939,36,4,3.0,4410,5104,2.0,0,0,3,9,3400,1010,2006,0,98065,47.53125,-121.875,4390,5537,9
6130500070,2014-10-08,378000,516771,36,3,2.5,1650,2082,3.0,0,0,3,8,1650,0,2007,0,98133,47.71875,-122.3125,1650,1965,8
9532000070,2014-12-01,536000,729665,36,4,2.5,2520,4831,2.0,0,0,3,8,2520,0,2009,0,98072,47.78125,-122.1875,2430,3937,6
255450390,2014-07-07,351999,480682,36,3,2.5,2370,4200,2.0,0,0,3,8,2370,0,2014,0,98038,47.375,-122.0,2370,4200,1
3814900260,2015-03-05,402395,549041,36,4,2.5,2669,5385,2.0,0,0,3,9,2669,0,2014,0,98092,47.3125,-122.1875,2669,4645,1
2309710230,2015-04-15,275000,173650,36,3,2.75,1740,5757,1.0,0,0,3,7,1740,0,2010,0,98022,47.1875,-122.0,2380,5647,5
9578500180,2015-01-21,427000,582560,36,3,2.5,3192,5653,2.0,0,0,3,8,3192,0,2014,0,98023,47.28125,-122.375,3000,5134,1
3751600409,2015-05-08,510000,698522,36,4,2.5,4073,17334,2.0,0,0,3,8,4073,0,2008,0,98001,47.28125,-122.25,1780,9625,7
3629990020,2014-10-02,449500,285568,36,3,2.25,1260,2556,2.0,0,0,3,7,1260,0,2005,0,98029,47.5625,-122.0,1630,2844,10
1776230190,2015-04-08,495000,675291,36,4,3.5,3170,3858,2.0,0,0,3,8,2530,640,2008,0,98059,47.5,-122.125,2640,3844,7
832700170,2015-04-21,319000,435885,36,2,1.5,1090,847,3.0,0,0,3,8,1090,0,2009,0,98133,47.71875,-122.375,1090,1118,6
3832050580,2014-05-02,300000,408314,36,3,2.5,2540,5050,2.0,0,0,3,7,2540,0,2006,0,98042,47.34375,-122.0625,2280,5050,9
7853370100,2015-04-06,599832,821663,36,3,2.75,3230,5200,2.0,0,0,3,9,2680,550,2014,0,98065,47.53125,-121.875,3100,4900,1
6738700205,2015-05-05,1115500,716444,35,4,3.5,2830,4000,1.5,0,0,3,7,1840,990,1919,2014,98144,47.59375,-122.3125,2340,4000,96
2492201005,2014-07-08,325000,208288,35,2,1.0,810,4080,1.0,0,0,4,6,810,0,1941,0,98126,47.53125,-122.375,1400,4080,74
2154900040,2014-10-30,194250,263643,35,3,2.25,2190,8834,1.0,0,0,3,7,1390,800,1987,0,98001,47.25,-122.25,1490,8766,28
6384500590,2014-11-13,526000,337676,35,3,1.75,1530,6125,1.0,0,0,3,7,1120,410,1958,0,98116,47.5625,-122.375,1360,6125,57
2287600035,2014-06-25,595888,805924,35,3,1.75,1870,9000,1.0,0,0,5,9,1870,0,1958,0,98177,47.71875,-122.375,2030,8160,57
1623049241,2014-11-07,335000,453515,35,3,1.75,2390,30409,1.0,0,0,3,7,1560,830,1953,0,98168,47.46875,-122.3125,1750,13500,62
4389201241,2014-12-30,1945000,1263905,35,4,4.0,4690,6900,2.0,0,0,3,11,3480,1210,2001,0,98004,47.625,-122.1875,2800,11240,14
3004800175,2015-04-16,165000,224234,35,3,1.0,1050,5156,1.5,0,0,3,7,1050,0,1919,0,98106,47.53125,-122.375,1050,5502,96
5318101695,2015-04-09,940000,603035,35,4,1.5,2430,3600,2.5,0,0,3,8,2430,0,1980,0,98112,47.625,-122.3125,2020,4800,35
8146300205,2014-07-10,725000,464211,35,3,1.75,1690,8489,1.0,0,0,4,7,1690,0,1959,0,98004,47.59375,-122.1875,1850,8536,56
2024059111,2014-10-23,820000,1113699,35,3,3.0,3850,38830,2.0,0,1,3,10,3850,0,2000,0,98006,47.5625,-122.1875,2970,14050,15
6804600720,2014-08-01,495000,673101,35,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,1980,0,98011,47.75,-122.1875,2210,9687,35
1626079154,2014-05-20,439000,595735,35,3,2.0,2010,251341,2.0,0,0,3,8,1510,500,2003,0,98019,47.75,-121.9375,1780,108900,12
3792400110,2014-06-30,492650,668269,35,4,1.75,2120,9786,1.0,0,0,3,8,1640,480,1967,0,98177,47.78125,-122.375,2310,8787,48
643300040,2015-03-13,719521,461385,35,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,47.5625,-122.1875,1820,10091,49
832700240,2014-10-03,325000,441823,35,3,1.5,1270,1067,3.0,0,0,3,8,1270,0,2009,0,98133,47.71875,-122.375,1090,1118,6
8669180390,2014-06-04,285000,385572,35,3,2.5,2437,5136,2.0,0,0,3,7,2437,0,2011,0,98002,47.34375,-122.1875,2437,4614,4
7852120140,2014-06-10,695000,938575,35,4,3.5,3510,9364,2.0,0,0,3,10,3510,0,2001,0,98065,47.53125,-121.875,3510,9161,14
1607100038,2014-09-21,500000,678599,35,4,3.25,2670,5001,1.0,0,0,3,9,1640,1030,2013,0,98108,47.5625,-122.3125,1610,5001,2
1646502355,2015-04-03,1280000,821726,35,4,3.25,3080,4120,2.0,0,0,3,9,2380,700,2014,0,98117,47.6875,-122.375,1410,4120,1
9512200420,2014-07-21,390000,526868,35,4,2.5,2154,4153,2.0,0,0,3,9,2154,0,2012,0,98058,47.46875,-122.125,2154,4091,3
1196003740,2014-09-24,734000,995900,35,5,4.25,4110,42755,2.0,0,2,3,10,2970,1140,2000,0,98023,47.34375,-122.3125,2730,12750,15
7338220200,2015-04-08,275000,372265,35,4,2.5,2150,3721,2.0,0,0,3,8,2150,0,2007,0,98002,47.34375,-122.1875,2150,3721,8
3022900070,2014-09-29,348000,472196,35,3,2.0,2360,6145,1.0,0,0,3,8,2360,0,2011,0,98030,47.34375,-122.1875,2304,5880,4
9828702339,2015-04-20,699999,452662,35,2,2.0,1460,1085,2.0,0,0,3,8,950,510,2014,0,98112,47.625,-122.3125,1580,1202,1
1825079046,2014-12-18,580000,374543,35,3,2.5,1820,374616,2.0,0,0,3,7,1820,0,1999,0,98014,47.65625,-121.9375,1870,220654,16
3336500140,2014-09-19,208800,283354,35,3,2.5,1390,2450,2.0,0,0,3,7,1390,0,2009,0,98118,47.53125,-122.25,1390,2450,6
745530040,2014-09-11,845950,1149425,35,5,2.75,4450,9600,2.0,0,0,3,9,3650,800,2014,0,98011,47.71875,-122.1875,4000,9750,1
567000382,2014-11-10,370000,240401,35,2,1.0,780,1133,2.0,0,0,3,7,780,0,2009,0,98144,47.59375,-122.3125,1130,1270,6
5200087,2014-07-09,487000,660429,35,4,2.5,2540,5001,2.0,0,0,3,9,2540,0,2005,0,98108,47.53125,-122.3125,2360,6834,10
5635100050,2014-11-21,380000,516178,35,4,3.25,2864,8035,3.0,0,0,3,8,2864,0,2014,0,98030,47.375,-122.1875,2419,8984,1
7852120180,2015-03-04,695000,943221,35,4,3.5,3510,9084,2.0,0,0,3,10,3510,0,2001,0,98065,47.53125,-121.875,3690,9568,14
9274200028,2015-02-19,386950,251444,35,3,2.5,1070,1089,2.0,0,0,3,7,900,170,2009,0,98116,47.59375,-122.375,1450,1437,6
9512200090,2015-05-01,529000,714496,35,3,1.75,2340,7724,1.0,0,0,3,10,2340,0,2010,0,98058,47.46875,-122.125,3040,5787,5
9211010300,2014-07-07,509900,692529,35,3,2.5,3030,9053,2.0,0,0,3,8,3030,0,2009,0,98059,47.5,-122.125,3010,6026,6
9122000385,2014-08-06,415000,556363,34,4,2.25,2520,4200,1.5,0,0,4,7,1510,1010,1909,0,98144,47.59375,-122.3125,1460,4200,106
9527000490,2014-07-30,432100,581535,34,3,1.75,1840,7350,1.0,0,0,3,8,1310,530,1976,0,98034,47.71875,-122.25,1860,7000,39
1549500272,2014-06-09,600000,807368,34,3,2.5,2630,77972,2.0,0,0,3,9,2630,0,2004,0,98019,47.75,-121.9375,2250,75794,11
2423020090,2015-04-24,570000,375692,34,3,1.75,1210,7350,1.0,0,0,3,7,1210,0,1977,0,98033,47.6875,-122.1875,1610,7313,38
4024100120,2014-06-25,299900,402311,34,3,1.0,1110,8593,1.0,0,0,3,7,1110,0,1979,0,98155,47.75,-122.3125,1780,8593,36
626710220,2014-08-13,475000,640680,34,3,2.5,2160,35912,2.0,0,0,3,8,2160,0,1982,0,98077,47.71875,-122.0625,2230,35244,33
5561400220,2014-08-19,592500,798685,34,4,2.5,3370,35150,1.0,0,0,5,8,1770,1600,1993,0,98027,47.46875,-122.0,2920,41241,22
2817910220,2014-12-16,465000,627007,34,4,2.5,2820,39413,2.0,0,0,4,9,2820,0,1989,0,98092,47.3125,-122.125,2910,39413,26
2770605420,2014-09-16,550000,358449,34,2,0.75,1040,4000,1.0,0,0,3,7,930,110,1909,0,98119,47.65625,-122.375,1700,4800,106
2624089040,2015-02-17,279475,183219,34,2,1.0,1060,10600,1.5,0,0,3,6,1060,0,1968,0,98065,47.53125,-121.75,1560,21344,47
3083000940,2015-04-12,341000,223035,34,2,1.0,1040,4000,1.0,0,0,3,6,1040,0,1914,0,98144,47.5625,-122.3125,1740,4000,101
3500100047,2014-10-08,275400,371746,34,2,1.0,890,8180,1.0,0,0,3,7,890,0,1947,0,98155,47.75,-122.3125,1130,8180,68
2724201202,2015-03-04,163000,219757,34,2,2.0,1250,7543,1.0,0,0,3,7,1250,0,1962,0,98198,47.40625,-122.3125,1250,7506,53
1073100065,2015-02-17,348125,469222,34,3,1.0,1400,8451,1.5,0,0,3,7,1400,0,1953,0,98133,47.78125,-122.3125,1590,8433,62
8642600090,2015-02-18,324950,437736,34,2,1.5,1643,14616,1.0,0,1,4,7,1643,0,1954,0,98198,47.40625,-122.3125,2270,9940,61
8125200481,2014-09-26,319000,429581,34,3,2.25,1800,9597,1.0,0,2,3,7,1200,600,1963,0,98188,47.4375,-122.25,1700,13502,52
4440400155,2015-01-06,190000,256268,34,3,1.0,1280,5100,1.0,0,0,3,7,880,400,1961,0,98178,47.5,-122.25,1360,6120,54
2450000165,2014-06-18,650000,428372,34,3,1.5,1320,8114,1.0,0,0,3,8,1320,0,1951,0,98004,47.59375,-122.1875,2110,8114,64
2720069019,2014-11-03,316000,206287,34,3,1.75,1120,98445,1.5,0,2,4,7,1120,0,1917,0,98022,47.1875,-122.0,1620,34200,98
7574910650,2014-09-11,805000,1085607,34,4,2.5,3320,38032,2.0,0,0,4,10,3320,0,1991,0,98077,47.75,-122.0625,3270,37804,24
1326039061,2014-10-20,429950,576750,34,3,1.75,1430,9750,1.0,0,0,5,7,1430,0,1962,0,98133,47.75,-122.375,1630,9282,53
3127200021,2014-06-16,850000,1146725,34,4,3.5,4140,7089,2.0,0,0,3,10,3160,980,2003,0,98034,47.71875,-122.1875,2640,8896,12
1424130220,2015-03-09,991500,1333452,34,4,3.0,3820,26895,2.0,0,2,3,11,3820,0,1995,0,98072,47.71875,-122.0625,3820,24751,20
7853220390,2014-05-02,785000,1057693,34,5,3.25,3660,11995,2.0,0,2,3,10,3660,0,2006,0,98065,47.53125,-121.875,3320,11241,9
8011100125,2014-11-17,545000,734892,34,4,2.75,2650,6717,2.0,0,0,3,10,2650,0,2014,0,98056,47.5,-122.1875,2740,7923,1
2888000030,2014-09-26,500000,672372,34,4,2.25,2270,8196,1.0,0,0,5,7,1150,1120,1963,0,98034,47.71875,-122.25,1920,10122,52
8011100047,2015-03-06,530000,711716,34,4,2.75,2740,7872,2.0,0,0,3,10,2740,0,2015,0,98056,47.5,-122.1875,1220,6300,0
2623039019,2014-05-08,988500,1334420,34,3,2.75,2015,16807,2.0,1,4,3,9,2015,0,2007,0,98166,47.4375,-122.375,1780,12310,8
9578500690,2015-03-27,430236,580725,34,4,3.25,3444,5166,2.0,0,0,3,8,2714,730,2014,0,98023,47.28125,-122.375,2848,5182,1
3528900768,2015-01-14,675000,441546,34,3,3.25,1510,2064,2.0,0,0,3,8,1220,290,2008,0,98109,47.625,-122.375,1670,2594,7
5317100294,2014-11-13,1333000,867040,34,4,4.5,3130,5126,3.0,0,0,3,10,2450,680,2014,0,98112,47.625,-122.3125,2540,7784,1
1725059127,2015-02-25,2350000,1537264,34,6,4.25,5550,11547,2.0,0,2,3,11,4270,1280,2014,0,98033,47.65625,-122.1875,3480,11547,1
7853280610,2014-11-17,709950,953096,34,4,3.25,3910,6293,2.0,0,0,3,9,3130,780,2006,0,98065,47.53125,-121.875,4410,6015,9
6632300212,2014-05-05,366750,494559,34,3,3.0,1571,2017,3.0,0,0,3,8,1571,0,2008,0,98125,47.71875,-122.3125,1520,1497,7
9103000455,2015-04-24,920000,607169,34,4,3.25,2190,4265,2.0,0,0,3,9,1540,650,2015,0,98122,47.625,-122.3125,1730,4265,0
3057000070,2014-10-27,289000,387930,34,2,1.5,1160,2158,2.0,0,0,3,7,1160,0,1982,0,98034,47.71875,-122.1875,1150,2158,33
7304301231,2014-06-17,345000,465139,34,3,2.5,1680,2229,2.0,0,0,3,7,1680,0,2007,0,98155,47.75,-122.3125,1230,9300,8
9578140180,2014-06-11,329950,444416,34,3,2.5,2456,7566,2.0,0,0,3,8,2456,0,2012,0,98023,47.3125,-122.375,2478,7212,3
5422950170,2014-11-12,405000,546282,34,5,2.5,3370,5092,2.0,0,0,3,7,3370,0,2006,0,98038,47.375,-122.0625,2910,5092,9
923059252,2014-05-27,450800,605846,34,4,3.25,2510,5311,2.0,0,0,3,9,2510,0,2009,0,98056,47.5,-122.1875,1590,9583,6
5693501028,2015-04-03,610000,401540,34,3,2.5,1300,1331,3.0,0,0,3,8,1300,0,2007,0,98103,47.65625,-122.375,1450,5270,8
6909200007,2014-09-03,620000,404499,34,3,1.75,1458,858,2.0,0,0,3,8,950,508,2014,0,98144,47.59375,-122.3125,1458,3000,1
2911700010,2015-03-03,1080000,702282,34,3,2.5,2240,21477,2.0,0,2,3,8,2240,0,1995,0,98006,47.5625,-122.1875,2930,21569,20
1402970020,2014-12-17,440000,592480,34,4,2.5,2798,5085,2.0,0,0,3,9,2798,0,2011,0,98092,47.34375,-122.1875,2502,5707,4
7853370250,2014-12-23,625000,842349,34,4,2.75,3010,6854,2.0,0,2,3,9,2570,440,2012,0,98065,47.53125,-121.875,1830,2952,3
2895800750,2015-04-17,274800,369883,34,3,1.75,1410,1988,2.0,0,0,3,8,1410,0,2014,0,98106,47.53125,-122.375,1410,1899,1
8691430330,2014-08-31,890000,1194057,34,5,3.25,4100,7578,2.0,0,2,3,10,4100,0,2011,0,98075,47.59375,-122.0,3710,8156,4
6140100028,2015-05-01,370000,499278,34,3,1.75,1496,1423,2.0,0,0,3,8,1248,248,2006,0,98133,47.71875,-122.375,1460,1423,9
4253400100,2015-04-10,402723,265015,34,3,2.75,1160,1073,2.0,0,0,3,7,880,280,2007,0,98144,47.59375,-122.3125,1250,5400,8
9406530090,2014-10-20,337000,453016,34,4,2.5,2470,5100,2.0,0,0,3,8,2470,0,2005,0,98038,47.375,-122.0625,2240,5123,10
5087900040,2014-10-17,350000,471572,34,4,2.75,2500,5995,2.0,0,0,3,8,2500,0,2008,0,98042,47.375,-122.125,2530,5988,7
8956200760,2014-10-13,541800,731266,34,4,2.5,3118,7866,2.0,0,2,3,9,3118,0,2014,0,98001,47.28125,-122.25,2673,6500,1
4217400590,2014-11-18,589000,393380,33,3,1.5,1390,5040,1.0,0,0,3,7,1090,300,1947,0,98105,47.65625,-122.3125,1910,4800,68
5727500301,2014-10-06,401000,536128,33,3,1.5,1470,6867,1.0,0,0,3,8,1470,0,1955,0,98155,47.75,-122.3125,1470,6523,60
5126300650,2015-02-25,482000,645618,33,3,2.5,2950,6545,2.0,0,0,3,8,2950,0,2003,0,98059,47.46875,-122.125,2400,6550,12
1995200215,2014-08-26,352000,469314,33,4,1.75,1850,5712,1.0,0,0,3,7,1850,0,1954,0,98115,47.6875,-122.3125,1510,6038,61
1450100330,2015-03-12,237950,158934,33,3,1.75,1310,7314,1.0,0,0,5,6,1310,0,1960,0,98002,47.28125,-122.25,1010,7314,55
9274200850,2014-10-16,464050,306492,33,2,1.0,780,2750,1.0,0,0,4,7,780,0,1928,0,98116,47.59375,-122.375,1320,4440,87
7204200025,2014-10-28,1225000,1636930,33,4,2.5,3120,49456,2.0,1,4,4,9,2590,530,1974,1989,98198,47.34375,-122.3125,2030,32181,41
3331001285,2015-01-08,180000,241092,33,3,1.0,1020,5500,1.5,0,0,3,7,1020,0,1961,0,98118,47.5625,-122.3125,1160,5500,54
2426069085,2014-05-13,322500,430876,33,3,2.0,1350,14200,1.0,0,0,3,7,1350,0,1989,0,98019,47.71875,-122.0,2100,15101,26
2124049254,2014-07-17,235000,156927,33,2,1.0,670,5600,1.0,0,0,3,6,670,0,1903,0,98108,47.5625,-122.3125,1960,7176,112
7544800195,2014-08-13,415000,275427,33,1,1.0,760,3000,1.0,0,0,3,7,760,0,1900,0,98122,47.59375,-122.3125,1270,3000,115
2011400782,2014-08-04,229500,305963,33,1,1.0,1180,22000,1.0,0,2,3,6,1180,0,1948,0,98198,47.40625,-122.3125,1890,11761,67
3276980120,2014-10-28,275000,367508,33,3,2.25,1820,9766,1.0,0,0,4,7,1450,370,1987,0,98031,47.40625,-122.1875,1860,8236,28
9557200090,2014-11-12,399000,266000,33,3,1.0,990,4250,1.0,0,0,4,7,840,150,1924,0,98136,47.53125,-122.375,990,4500,91
3764390100,2014-07-22,434000,581189,33,3,2.75,1830,3200,2.0,0,0,3,8,1830,0,1991,0,98034,47.71875,-122.1875,2030,3331,24
2414600366,2014-11-14,199900,132381,33,1,1.0,720,7140,1.0,0,0,3,6,720,0,1930,0,98146,47.5,-122.3125,1140,7577,85
7016100120,2014-06-12,440000,585464,33,3,2.75,1560,7392,1.0,0,0,5,7,1030,530,1972,0,98011,47.75,-122.1875,1870,7520,43
2397101460,2014-08-11,885000,584297,33,2,2.0,1313,3600,1.0,0,0,3,8,1313,0,1904,2012,98119,47.625,-122.375,1080,3600,111
4443800705,2014-10-08,465000,307341,33,3,1.0,910,3880,1.0,0,0,3,7,780,130,1942,0,98117,47.6875,-122.375,1220,3880,73
2023049361,2015-03-23,246500,164806,33,2,1.0,940,6000,1.0,0,0,2,7,940,0,1954,0,98148,47.46875,-122.3125,1890,8547,61
558100065,2014-10-03,254922,341476,33,2,1.0,780,8160,1.0,0,0,4,6,780,0,1953,0,98133,47.75,-122.3125,1310,8160,62
7853320030,2014-11-24,515000,688162,33,4,2.75,2700,5150,2.0,0,0,3,9,2700,0,2009,0,98065,47.53125,-121.875,2700,5747,6
9137101696,2015-05-04,605000,404560,33,3,2.5,1660,1692,3.0,0,0,3,7,1610,50,2005,0,98115,47.6875,-122.3125,1210,1230,10
8562780490,2015-02-23,335000,223056,33,3,2.5,1150,683,2.0,0,0,3,7,1150,0,2013,0,98027,47.53125,-122.0625,1150,755,2
1085622460,2014-09-29,460458,612512,33,4,2.5,3284,6516,2.0,0,0,3,8,3284,0,2014,0,98092,47.34375,-122.1875,2555,5008,1
6749700006,2014-07-15,306000,407174,33,2,1.5,1090,1183,3.0,0,0,3,8,1090,0,2008,0,98103,47.6875,-122.375,1110,1384,7
255450020,2014-09-18,367899,490461,33,3,2.5,2420,4725,2.0,0,0,3,8,2420,0,2014,0,98038,47.375,-122.0,2370,4200,1
3869900146,2014-10-30,306500,204192,33,2,1.0,840,892,2.0,0,0,3,7,840,0,2006,0,98136,47.53125,-122.375,1030,1007,9
9211010220,2014-11-04,530000,706991,33,4,2.5,3250,4500,2.0,0,0,3,8,3250,0,2008,0,98059,47.5,-122.125,3030,4598,7
9828702336,2015-02-20,610000,402824,33,2,2.0,1210,740,2.0,0,0,3,8,780,430,2014,0,98112,47.625,-122.3125,1480,1171,1
3304030140,2015-04-16,424000,564018,33,4,2.5,2650,8685,2.0,0,0,3,9,2650,0,2006,0,98001,47.34375,-122.25,2650,7932,9
8080400136,2014-06-20,654000,436060,33,3,3.25,1530,1565,2.0,0,0,3,8,1280,250,2005,0,98122,47.625,-122.3125,1530,1381,10
2524059267,2014-09-17,799900,1066290,33,4,4.0,3650,18223,2.0,0,3,3,9,3330,320,2013,0,98006,47.53125,-122.125,3220,11022,2
745530180,2015-03-17,870000,1165319,33,5,3.5,4495,10079,2.0,0,0,3,9,3580,915,2013,0,98011,47.71875,-122.1875,4495,10079,2
7203140360,2014-12-01,359782,479299,33,3,2.5,1850,3400,2.0,0,0,3,7,1850,0,2010,0,98053,47.6875,-122.0,1850,3400,5
8923600020,2014-08-06,1880000,1246071,33,5,3.5,4390,6220,2.0,0,3,3,9,3170,1220,2013,0,98115,47.6875,-122.25,2740,6448,2
7308600010,2014-06-16,749995,1004722,33,4,3.25,3430,9870,2.0,0,0,3,9,3430,0,2014,0,98011,47.78125,-122.1875,3360,9724,1
3682000050,2014-10-13,349950,467389,33,4,2.5,2632,4117,2.0,0,0,3,8,2632,0,2013,0,98001,47.34375,-122.25,2040,5195,2
6600000050,2015-03-10,1698000,1123914,33,4,3.5,3950,6240,2.0,0,0,3,11,3950,0,2015,0,98112,47.625,-122.3125,2040,6240,0
9402800005,2014-10-28,1500000,1003779,33,3,3.5,3530,3610,2.0,0,0,3,10,2370,1160,2008,0,98103,47.6875,-122.3125,1780,3610,7
2311400056,2014-12-01,1987500,1321214,33,5,3.5,5230,8960,2.0,0,0,3,11,4450,780,2014,0,98004,47.59375,-122.1875,2310,9603,1
263000018,2014-05-21,360000,479229,33,3,2.5,1530,1131,3.0,0,0,3,8,1530,0,2009,0,98103,47.6875,-122.375,1530,1509,6
6064800410,2014-07-30,300000,397771,32,3,2.25,1960,1585,2.0,0,0,3,7,1750,210,2003,0,98118,47.53125,-122.3125,1760,1958,12
9547202950,2014-10-30,564000,378738,32,4,1.0,1170,4590,1.5,0,0,4,7,1170,0,1925,0,98115,47.6875,-122.3125,1430,4080,90
5151600300,2014-08-12,390000,516337,32,4,2.75,2500,12848,1.0,0,1,3,8,2120,380,1975,0,98003,47.34375,-122.3125,2370,12497,40
6613000930,2014-09-02,2950000,1978886,32,4,3.25,3890,25470,2.0,1,3,5,10,3030,860,1923,0,98105,47.65625,-122.25,4140,19281,92
9533600100,2014-12-08,1315000,884844,32,4,3.0,2860,10292,1.0,0,0,4,8,2860,0,1953,1999,98004,47.625,-122.1875,1840,10273,62
9829201020,2014-11-18,1388000,942508,32,3,1.25,2400,6653,3.0,0,2,3,11,2400,0,1992,0,98122,47.59375,-122.3125,1910,6653,23
4317700085,2015-01-22,535000,361919,32,4,1.0,1660,10656,1.5,0,0,4,7,1180,480,1920,0,98136,47.53125,-122.375,1120,8816,95
9417400110,2014-09-15,390000,261721,32,4,1.0,1280,4840,1.0,0,0,3,7,940,340,1950,0,98136,47.5625,-122.375,1360,4840,65
2652500740,2014-06-18,855000,580912,32,4,2.25,2190,4080,2.0,0,0,3,8,1800,390,1918,0,98119,47.65625,-122.375,2100,4080,97
2197600388,2014-12-02,350000,236423,32,2,1.5,830,1077,2.0,0,0,3,7,830,0,2006,0,98122,47.59375,-122.3125,830,1366,9
98000870,2014-10-01,1059000,1399713,32,4,3.5,4460,16271,2.0,0,2,3,11,4460,0,2001,0,98075,47.59375,-122.0,4540,17122,14
2397100705,2014-07-14,1518630,1028856,32,4,4.25,3650,5328,1.5,0,0,3,9,2330,1320,1907,2014,98119,47.625,-122.375,1710,3600,108
2591700037,2015-02-12,746000,500883,32,3,1.75,1910,12321,1.0,0,0,4,7,1100,810,1952,0,98004,47.59375,-122.1875,1910,11761,63
1568100087,2015-04-13,320000,425584,32,3,2.0,1420,1716,2.0,0,0,3,7,1050,370,2003,0,98155,47.75,-122.3125,1420,8150,12
2213000030,2014-05-12,1264000,858784,32,4,3.75,3490,9170,2.0,0,0,3,9,3490,0,2012,0,98004,47.59375,-122.1875,1810,8470,3
3845100550,2014-11-20,418395,554963,32,4,2.5,2906,5893,2.0,0,0,3,9,2906,0,2014,0,98092,47.25,-122.1875,2680,4950,1
2579500181,2015-04-07,1330000,901301,32,4,3.5,3440,9776,2.0,0,0,3,10,3440,0,2006,0,98040,47.53125,-122.1875,2400,11000,9
5015001452,2015-04-14,950000,641756,32,3,2.5,2280,2296,3.0,0,0,3,9,1890,390,2013,0,98112,47.625,-122.3125,1390,4000,2
1725059330,2015-03-27,1100000,747897,32,4,2.5,2570,9470,2.0,0,0,3,9,2570,0,2006,0,98033,47.65625,-122.1875,2570,10663,9
8032700110,2015-04-09,650000,436312,32,3,2.5,1480,2159,3.0,0,0,3,8,1480,0,2007,0,98103,47.65625,-122.3125,1480,1554,8
1123059125,2014-12-08,551500,729119,32,4,2.5,2950,10003,2.0,0,0,3,9,2950,0,2006,0,98059,47.5,-122.125,2790,9323,9
